Timestamp,Datos
2025-07-29 11:38:05.949,6553.00,6537.00,160.00
2025-07-29 11:38:05.983,1638.00,1622.00,160.00
2025-07-29 11:38:06.016,1638.00,1622.00,70.00
2025-07-29 11:38:06.016,1638.00,1622.00,70.00
2025-07-29 11:38:06.049,0.00,-16.00,70.00
2025-07-29 11:38:06.082,1638.00,1622.00,70.00
2025-07-29 11:38:06.083,1638.00,1622.00,160.00
2025-07-29 11:38:06.563,6553.00,6537.00,160.00
2025-07-29 11:38:06.596,1638.00,1622.00,160.00
2025-07-29 11:38:06.629,1638.00,1622.00,70.00
2025-07-29 11:38:06.629,1638.00,1622.00,70.00
2025-07-29 11:38:06.662,1638.00,1622.00,160.00
2025-07-29 11:38:06.696,0.00,-16.00,160.00
2025-07-29 11:38:06.729,1638.00,1622.00,160.00
2025-07-29 11:38:06.729,512.00,496.00,70.00
2025-07-29 11:38:06.762,6528.00,6512.00,160.00
2025-07-29 11:38:06.795,22.00,6.00,70.00
2025-07-29 11:38:06.796,512.00,496.00,70.00
2025-07-29 11:38:06.829,1638.00,1622.00,160.00
2025-07-29 11:38:06.862,1638.00,1622.00,160.00
2025-07-29 11:38:06.863,1638.00,1622.00,160.00
2025-07-29 11:38:06.895,512.00,496.00,70.00
2025-07-29 11:38:06.929,1638.00,1622.00,160.00
2025-07-29 11:38:06.962,1638.00,1622.00,160.00
2025-07-29 11:38:06.962,0.00,-16.00,70.00
2025-07-29 11:38:06.995,1638.00,1622.00,160.00
2025-07-29 11:38:07.028,1638.00,1622.00,160.00
2025-07-29 11:38:07.029,1638.00,1622.00,160.00
2025-07-29 11:38:07.062,1638.00,1622.00,160.00
2025-07-29 11:38:07.095,512.00,496.00,70.00
2025-07-29 11:38:07.128,512.00,496.00,160.00
2025-07-29 11:38:07.129,6528.00,6512.00,160.00
2025-07-29 11:38:07.162,1638.00,1622.00,70.00
2025-07-29 11:38:07.195,1638.00,1622.00,160.00
2025-07-29 11:38:07.195,1638.00,1622.00,160.00
2025-07-29 11:38:07.228,1638.00,1622.00,160.00
2025-07-29 11:38:07.261,1638.00,1622.00,160.00
2025-07-29 11:38:07.295,512.00,496.00,70.00
2025-07-29 11:38:07.295,1638.00,1622.00,160.00
2025-07-29 11:38:07.328,1638.00,1622.00,160.00
2025-07-29 11:38:07.361,1638.00,1622.00,160.00
2025-07-29 11:38:07.394,512.00,496.00,70.00
2025-07-29 11:38:07.395,512.00,496.00,160.00
2025-07-29 11:38:07.428,1638.00,1622.00,160.00
2025-07-29 11:38:07.461,1638.00,1622.00,160.00
2025-07-29 11:38:07.462,1638.00,1622.00,160.00
2025-07-29 11:38:07.494,1638.00,1622.00,160.00
2025-07-29 11:38:07.528,1638.00,1622.00,160.00
2025-07-29 11:38:07.561,512.00,496.00,70.00
2025-07-29 11:38:07.561,512.00,496.00,160.00
2025-07-29 11:38:07.594,1638.00,1622.00,160.00
2025-07-29 11:38:07.628,1638.00,1622.00,160.00
2025-07-29 11:38:07.628,512.00,496.00,70.00
2025-07-29 11:38:07.661,6528.00,6512.00,160.00
2025-07-29 11:38:07.694,512.00,496.00,70.00
2025-07-29 11:38:07.727,512.00,496.00,160.00
2025-07-29 11:38:07.728,1638.00,1622.00,160.00
2025-07-29 11:38:07.761,512.00,496.00,70.00
2025-07-29 11:38:07.794,0.00,-16.00,70.00
2025-07-29 11:38:07.794,230.00,214.00,160.00
2025-07-29 11:38:07.827,512.00,496.00,160.00
2025-07-29 11:38:07.860,1638.00,1622.00,160.00
2025-07-29 11:38:07.861,1638.00,1622.00,160.00
2025-07-29 11:38:07.894,1638.00,1622.00,160.00
2025-07-29 11:38:07.927,1638.00,1622.00,160.00
2025-07-29 11:38:07.960,1638.00,1622.00,160.00
2025-07-29 11:38:07.961,1638.00,1622.00,160.00
2025-07-29 11:38:07.994,512.00,496.00,70.00
2025-07-29 11:38:08.027,512.00,496.00,160.00
2025-07-29 11:38:08.027,0.00,-16.00,70.00
2025-07-29 11:38:08.047,0.00,-16.00,108.60
2025-07-29 11:38:08.519,6553.00,6537.00,160.00
2025-07-29 11:38:09.034,6553.00,6537.00,160.00
2025-07-29 11:38:09.550,6553.00,6537.00,160.00
2025-07-29 11:38:10.072,6553.00,6537.00,160.00
2025-07-29 11:38:10.105,0.00,-16.00,160.00
2025-07-29 11:38:10.139,1331.00,1315.00,70.00
2025-07-29 11:38:10.139,0.00,-16.00,70.00
2025-07-29 11:38:10.172,1638.00,1622.00,160.00
2025-07-29 11:38:10.181,1638.00,1622.00,160.00
2025-07-29 11:38:10.668,6553.00,6537.00,160.00
2025-07-29 11:38:10.701,0.00,-16.00,160.00
2025-07-29 11:38:10.734,230.00,214.00,70.00
2025-07-29 11:38:10.735,0.00,-16.00,70.00
2025-07-29 11:38:10.750,1638.00,1622.00,160.00
2025-07-29 11:38:11.241,6553.00,6537.00,160.00
2025-07-29 11:38:11.756,6553.00,6537.00,160.00
2025-07-29 11:38:12.277,6553.00,6537.00,160.00
2025-07-29 11:38:12.310,0.00,-16.00,160.00
2025-07-29 11:38:12.310,0.00,-16.00,70.00
